Is_Tutor,Country ID,1stTeachingLanguage,1stTeachingLevel,2ndTeachingLanguage,2ndTeachingLevel,3rdTeachingLanguage,3rdTeachingLevel,4thTeachingLanguage,4thTeachingLevel,5thTeachingLanguage,5thTeachingLevel,6thTeachingLanguage,6thTeachingLevel,7thTeachingLanguage,7thTeachingLevel,8thTeachingLangauge,8thTeachingLevel,1stAlsoSpeaks,1stAlsoLevel,2ndAlsoSpeaks,2ndAlsoLevel,3rdAlsoSpeaks,3rdAlsoLevel,4thAlsoSpeaks,4thAlsoLevel,5thAlsoSpeaks,5thAlsoLevel,6thAlsoSpeaks,6thAlsoLevel,7thAlsoSpeaks,7thAlsoLevel,8thAlsoSpeaks,8thAlsoLevel,9thAlsoSpeaks,9thAlsoLevel,Signed_Up,Total_Sessions,Has_Trial,Trial_Price,Min_Price,Exam_Score,Level
1,TN,arabic(maghrebi),7,arabic(modernstandard),7,english,6,,,,,,,,,,,french,3,german,1,,,,,,,,,,,,,,,2019-04-24T09:00:55+00:00,272,1,400,700,,
1,CN,chinese,7,chinese(cantonese),7,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2018-01-31T17:20:28+00:00,31,1,1000,1800,,
1,FR,french,7,,,,,,,,,,,,,,,arabic(maghrebi),1,english,4,spanish,2,turkish,2,,,,,,,,,,,2017-11-08T08:19:38+00:00,1448,1,800,1190,,
1,PH,english,7,filipino(tagalog),7,,,,,,,,,,,,,spanish,1,,,,,,,,,,,,,,,,,2018-05-01T19:06:38+00:00,1417,1,350,700,,
0,GB,english,7,,,,,,,,,,,,,,,german,2,greek,6,,,,,,,,,,,,,,,2017-11-13T07:50:25+00:00,1550,1,1300,2300,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,4,french,4,german,3,italian,4,,,,,,,,,,,2018-03-13T11:08:35+00:00,474,1,1000,2600,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,5,spanish,3,,,,,,,,,,,,,,,2018-10-01T09:20:42+00:00,2189,1,1800,2700,,
1,US,english,7,,,,,,,,,,,,,,,cebuano,4,chinese,1,,,,,,,,,,,,,,,2018-04-09T10:35:57+00:00,2501,1,1200,2400,,
1,JP,japanese,7,,,,,,,,,,,,,,,portuguese,1,english,4,,,,,,,,,,,,,,,2020-01-20T07:38:49+00:00,441,0,300,1000,,
1,CN,chinese,7,japanese,7,korean,7,,,,,,,,,,,english,3,french,1,,,,,,,,,,,,,,,2018-01-22T19:31:27+00:00,340,1,868,1500,,
1,RU,russian,7,spanish,6,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2018-01-18T17:40:15+00:00,983,1,500,1100,,
1,EG,arabic,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2018-08-10T18:12:31+00:00,274,1,350,600,,
0,PE,english,6,spanish,7,,,,,,,,,,,,,german,4,,,,,,,,,,,,,,,,,2017-12-18T19:48:06+00:00,1419,1,900,1200,,
0,US,latin,6,,,,,,,,,,,,,,,english,7,greek(ancient),3,hebrew,3,icelandic,2,italian,3,spanish,5,,,,,,,2019-07-18T11:53:50+00:00,366,0,0,2000,,
1,IT,italian,7,,,,,,,,,,,,,,,english,5,german,1,spanish,5,,,,,,,,,,,,,2020-04-13T03:53:33+00:00,152,1,400,900,,
1,DE,afrikaans,6,dutch,6,english,7,german,7,,,,,,,,,chinese,1,chinese(cantonese),1,finnish,1,portuguese,4,spanish,2,,,,,,,,,2020-05-27T11:09:41+00:00,53,1,600,1000,,
1,UA,english,6,russian,7,,,,,,,,,,,,,german,3,greek,3,portuguese,1,ukrainian,7,,,,,,,,,,,2020-04-14T10:13:56+00:00,69,1,350,800,,
1,FR,french,7,,,,,,,,,,,,,,,english,5,italian,1,portuguese,5,,,,,,,,,,,,,2020-04-07T03:49:39+00:00,373,1,500,1300,,
1,FR,english,6,french,6,russian,7,,,,,,,,,,,german,1,italian,1,,,,,,,,,,,,,,,2018-02-07T14:11:40+00:00,142,1,1000,2000,,
1,TZ,english,6,swahili,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-14T12:44:25+00:00,135,1,500,700,,
1,RS,english,6,,,,,,,,,,,,,,,bosnian,4,croatian,4,other,1,serbian,7,,,,,,,,,,,2018-01-13T16:43:36+00:00,264,1,400,800,,
0,US,english,7,,,,,,,,,,,,,,,russian,5,spanish,2,,,,,,,,,,,,,,,2018-03-26T11:25:55+00:00,2008,1,1000,2000,,
0,GB,english,7,,,,,,,,,,,,,,,chinese,3,french,5,german,3,signlanguage(british),3,spanish,5,,,,,,,,,2020-03-18T03:04:36+00:00,377,1,800,1800,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,6,french,2,german,5,hindi,3,italian,3,,,,,,,,,2018-07-03T10:35:13+00:00,1344,1,900,950,,
0,CO,spanish,7,,,,,,,,,,,,,,,english,6,french,4,japanese,1,korean,2,,,,,,,,,,,2019-09-11T09:22:32+00:00,43,0,0,1450,,
1,AU,english,7,,,,,,,,,,,,,,,japanese,4,,,,,,,,,,,,,,,,,2020-03-31T05:11:40+00:00,145,1,600,1150,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,6,german,1,spanish,1,,,,,,,,,,,,,2020-04-27T07:22:19+00:00,20,1,500,1700,,
1,AU,english,7,,,,,,,,,,,,,,,japanese,4,,,,,,,,,,,,,,,,,2019-11-04T07:44:01+00:00,349,1,500,1200,,
1,UA,japanese,6,russian,7,,,,,,,,,,,,,chinese,1,english,5,korean,3,ukrainian,7,,,,,,,,,,,2018-05-01T18:31:49+00:00,935,1,400,800,,
1,IT,english,6,italian,7,spanish,6,,,,,,,,,,,arabic(modernstandard),1,bengali,1,french,5,german,4,portuguese,5,turkish,1,,,,,,,2018-03-27T11:06:12+00:00,1666,1,800,1000,,
1,EC,spanish,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-01-22T13:37:03+00:00,843,1,800,1100,,
1,GB,english,7,,,,,,,,,,,,,,,french,5,italian,1,japanese,2,portuguese,3,russian,3,turkish,1,,,,,,,2020-03-25T12:58:10+00:00,250,1,600,1400,,
1,GB,english,7,,,,,,,,,,,,,,,french,4,,,,,,,,,,,,,,,,,2017-12-23T10:29:07+00:00,1364,1,200,1495,,
1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,6,other,1,,,,,,,,,,,,,,,2018-01-16T17:16:18+00:00,2553,1,900,1100,,
1,ES,english,6,spanish,7,,,,,,,,,,,,,catalan,1,french,1,galician,6,italian,2,polish,1,portuguese,2,,,,,,,2018-01-17T16:29:31+00:00,533,1,700,800,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2018-08-10T17:18:26+00:00,905,1,500,1300,,
1,UA,english,6,,,,,,,,,,,,,,,french,1,german,4,russian,7,ukrainian,7,,,,,,,,,,,2017-12-18T19:18:25+00:00,1810,1,700,1900,,
1,ZA,afrikaans,7,english,7,,,,,,,,,,,,,spanish,1,xhosa,1,,,,,,,,,,,,,,,2018-01-19T17:32:54+00:00,292,1,500,1100,,
1,US,english,7,,,,,,,,,,,,,,,chinese,0,,,,,,,,,,,,,,,,,2020-05-11T11:08:32+00:00,24,1,500,1500,,
1,GB,english,7,,,,,,,,,,,,,,,chinese,2,german,1,japanese,3,,,,,,,,,,,,,2020-05-14T10:57:56+00:00,106,1,350,950,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,5,french,1,,,,,,,,,,,,,,,2018-01-08T11:31:40+00:00,245,1,500,1100,,
1,AU,english,7,german,6,,,,,,,,,,,,,arabic(egyptian),2,french,5,persian(farsi),4,portuguese,5,,,,,,,,,,,2018-05-07T15:27:45+00:00,225,1,600,1200,,
1,VN,english,6,vietnamese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-09T11:31:16+00:00,896,1,400,900,,
1,US,english,7,,,,,,,,,,,,,,,german,4,,,,,,,,,,,,,,,,,2019-10-10T09:41:26+00:00,98,1,700,1200,,
1,IN,english,6,hindi,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-19T17:46:40+00:00,4682,1,250,695,,
1,PL,polish,7,,,,,,,,,,,,,,,english,5,georgian,1,russian,6,,,,,,,,,,,,,2018-05-09T11:59:16+00:00,1044,1,600,1300,,
1,LV,english,6,russian,7,,,,,,,,,,,,,french,3,greek,3,latvian,5,,,,,,,,,,,,,2018-11-07T12:08:15+00:00,145,1,500,1100,,
1,AR,spanish,7,,,,,,,,,,,,,,,english,5,french,5,,,,,,,,,,,,,,,2018-03-31T14:08:06+00:00,944,1,500,1900,,
1,FR,french,7,,,,,,,,,,,,,,,english,2,spanish,4,,,,,,,,,,,,,,,2018-01-31T16:21:55+00:00,1377,1,800,2200,,
0,US,english,7,,,,,,,,,,,,,,,amharic,3,chinese,5,french,2,swahili,1,,,,,,,,,,,2018-01-13T12:53:42+00:00,413,1,450,1599,,
1,US,english,7,spanish,7,,,,,,,,,,,,,french,4,german,6,hungarian,4,italian,4,thai,6,,,,,,,,,2018-01-16T17:18:53+00:00,775,1,500,1600,,
1,PH,cebuano,7,english,6,filipino(tagalog),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-13T14:20:44+00:00,142,1,550,700,,
0,CN,chinese,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2020-04-27T03:07:36+00:00,55,1,700,1800,,
1,IL,hebrew,7,spanish,6,,,,,,,,,,,,,arabic,1,english,5,french,1,,,,,,,,,,,,,2018-12-13T12:41:27+00:00,222,1,1500,3000,,
1,IT,italian,7,,,,,,,,,,,,,,,english,3,german,1,spanish,1,,,,,,,,,,,,,2018-05-08T16:19:12+00:00,440,1,700,1390,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-10-17T12:14:17+00:00,736,1,900,800,,
1,RU,english,6,,,,,,,,,,,,,,,german,5,russian,7,,,,,,,,,,,,,,,2019-11-27T09:43:56+00:00,112,1,100,400,,
1,PL,polish,7,russian,6,,,,,,,,,,,,,english,5,german,2,spanish,2,tamil,2,,,,,,,,,,,2018-06-13T08:56:19+00:00,263,1,100,1200,,
1,PL,chinese,6,english,6,polish,7,,,,,,,,,,,arabic,3,german,6,hindi,1,japanese,2,russian,6,spanish,5,,,,,,,2019-11-18T07:50:46+00:00,173,0,200,800,,
1,TH,english,6,thai,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-07T13:30:40+00:00,797,1,700,1400,,
1,FR,french,7,,,,,,,,,,,,,,,english,5,romanian,3,spanish,5,,,,,,,,,,,,,2018-05-01T17:11:18+00:00,782,1,500,1500,,
1,ES,spanish,7,,,,,,,,,,,,,,,chinese,1,english,5,french,3,persian(farsi),1,portuguese,2,,,,,,,,,2020-04-13T14:25:31+00:00,185,1,200,875,,
1,GR,greek,7,,,,,,,,,,,,,,,english,6,french,1,spanish,3,,,,,,,,,,,,,2018-01-25T11:58:25+00:00,497,1,400,900,,
0,IT,italian,7,,,,,,,,,,,,,,,english,5,french,1,romanian,2,spanish,5,,,,,,,,,,,2019-07-10T13:12:55+00:00,9,1,600,1300,,
1,US,english,7,,,,,,,,,,,,,,,french,4,,,,,,,,,,,,,,,,,2020-05-06T03:15:19+00:00,286,1,300,1600,,
1,GB,english,7,,,,,,,,,,,,,,,turkish,3,,,,,,,,,,,,,,,,,2018-02-22T12:24:56+00:00,1109,1,800,1850,,
1,FR,french,7,spanish,6,,,,,,,,,,,,,english,5,italian,1,portuguese,3,,,,,,,,,,,,,2018-02-15T19:04:36+00:00,1129,1,400,1400,,
1,RU,russian,7,english,6,,,,,,,,,,,,,polish,1,georgian,7,,,,,,,,,,,,,,,2018-05-01T19:10:06+00:00,2153,1,777,1200,,
1,GB,english,7,,,,,,,,,,,,,,,french,3,spanish,2,,,,,,,,,,,,,,,2020-03-27T07:24:08+00:00,291,1,500,1150,,
1,MA,arabic,7,arabic(maghrebi),7,arabic(modernstandard),6,tamazight,7,,,,,,,,,arabic(egyptian),2,arabic(levantine),2,english,3,french,4,,,,,,,,,,,2018-02-09T14:20:40+00:00,825,1,800,1200,,
0,RU,english,6,,,,,,,,,,,,,,,russian,7,,,,,,,,,,,,,,,,,2019-08-27T12:40:19+00:00,52,1,300,1000,,
0,ES,spanish,7,,,,,,,,,,,,,,,catalan,4,english,4,french,2,russian,1,,,,,,,,,,,2020-05-06T11:21:53+00:00,75,1,100,900,,
1,EG,arabic,7,english,6,,,,,,,,,,,,,chinese(shanghainese),1,korean,1,malay,1,russian,3,,,,,,,,,,,2018-06-22T09:32:22+00:00,609,1,350,490,,
1,ES,english,6,japanese,7,spanish,7,,,,,,,,,,,arabic,1,french,3,,,,,,,,,,,,,,,2020-04-21T14:28:17+00:00,157,1,600,1500,,
1,IT,italian,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2020-04-23T11:19:28+00:00,76,1,300,700,,
1,RO,romanian,7,,,,,,,,,,,,,,,english,6,french,4,,,,,,,,,,,,,,,2020-06-15T08:18:08+00:00,0,1,300,900,,
1,DE,english,6,german,7,,,,,,,,,,,,,french,2,italian,3,spanish,2,,,,,,,,,,,,,2018-02-05T11:51:39+00:00,994,1,1900,2500,,
1,CA,english,7,french,7,,,,,,,,,,,,,japanese,3,vietnamese,2,,,,,,,,,,,,,,,2018-10-16T09:48:06+00:00,867,1,775,1495,,
1,DE,english,6,german,7,,,,,,,,,,,,,bosnian,5,chinese,2,french,3,italian,4,japanese,1,vietnamese,1,,,,,,,2018-08-22T09:50:41+00:00,3307,1,700,1500,,
1,RS,english,6,,,,,,,,,,,,,,,serbian,7,,,,,,,,,,,,,,,,,2018-06-08T16:22:38+00:00,484,1,600,900,,
1,ZA,english,7,,,,,,,,,,,,,,,other,6,,,,,,,,,,,,,,,,,2018-12-14T11:44:27+00:00,1387,1,500,800,,
0,FR,english,6,french,7,spanish,6,,,,,,,,,,,chinese,4,german,5,hebrew,3,italian,5,japanese,3,portuguese,4,,,,,,,2019-11-13T08:11:55+00:00,708,1,1500,3000,,
1,GB,english,7,,,,,,,,,,,,,,,french,1,portuguese,1,,,,,,,,,,,,,,,2018-02-16T10:55:05+00:00,1274,1,1200,2200,,
0,GB,english,7,,,,,,,,,,,,,,,portuguese,1,russian,1,spanish,5,,,,,,,,,,,,,2018-04-09T11:19:57+00:00,424,1,500,1550,,
1,RS,english,6,serbian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-24T12:19:12+00:00,1016,1,400,900,,
1,DE,german,7,,,,,,,,,,,,,,,arabic(egyptian),1,,,,,,,,,,,,,,,,,2019-06-18T07:55:32+00:00,2360,1,500,1200,,
1,CZ,english,6,,,,,,,,,,,,,,,czech,7,french,4,german,1,icelandic,1,italian,2,slovak,4,swedish,2,,,,,2018-05-19T09:49:23+00:00,402,1,600,1800,,
1,JP,japanese,7,,,,,,,,,,,,,,,chinese,1,czech,1,english,4,french,1,greek(ancient),1,latin,1,russian,1,swissgerman,1,,,2018-08-10T17:21:06+00:00,1018,1,650,1500,,
1,JP,english,6,japanese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-29T15:26:03+00:00,1622,1,1200,2250,,
0,JP,japanese,7,,,,,,,,,,,,,,,chinese,1,english,6,spanish,1,,,,,,,,,,,,,2019-07-25T13:26:13+00:00,707,1,1000,2600,,
1,ES,catalan,7,spanish,7,,,,,,,,,,,,,chinese,3,english,5,korean,5,portuguese,4,,,,,,,,,,,2018-03-03T17:00:02+00:00,258,1,1000,1790,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,3,japanese,1,,,,,,,,,,,,,,,2020-01-22T09:23:45+00:00,162,1,150,600,,
1,RS,english,6,serbian,7,,,,,,,,,,,,,hungarian,1,italian,1,spanish,2,,,,,,,,,,,,,2018-03-07T13:15:17+00:00,1886,1,500,1150,,
1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,4,italian,3,spanish,1,zulu,1,,,,,,,,,,,2018-11-26T10:33:04+00:00,587,1,1000,1600,,
1,KR,korean,7,,,,,,,,,,,,,,,chinese,1,english,4,japanese,1,,,,,,,,,,,,,2020-04-21T14:36:35+00:00,429,1,600,1260,,
1,IT,greek(ancient),6,italian,7,latin,6,,,,,,,,,,,english,5,german,2,russian,2,,,,,,,,,,,,,2019-01-09T13:48:27+00:00,1245,1,290,2490,,
1,US,english,7,,,,,,,,,,,,,,,french,5,spanish,3,,,,,,,,,,,,,,,2019-04-29T14:27:28+00:00,803,1,500,900,,
1,DE,german,7,,,,,,,,,,,,,,,english,3,japanese,4,,,,,,,,,,,,,,,2018-03-06T12:37:26+00:00,1871,1,900,1950,,
1,VE,english,6,spanish,7,,,,,,,,,,,,,french,3,italian,3,,,,,,,,,,,,,,,2018-04-07T16:54:40+00:00,1281,1,600,1200,,
1,GB,english,7,,,,,,,,,,,,,,,french,3,german,2,italian,5,other,1,russian,3,spanish,1,,,,,,,2018-12-14T11:17:31+00:00,472,1,1000,1800,,
1,RU,russian,7,,,,,,,,,,,,,,,english,5,german,5,hebrew,1,spanish,4,,,,,,,,,,,2018-03-31T14:10:38+00:00,3094,1,500,800,,
0,TW,chinese,7,,,,,,,,,,,,,,,english,6,german,1,korean,3,,,,,,,,,,,,,2018-03-13T11:43:53+00:00,1883,1,600,1700,,
1,IR,persian(farsi),7,,,,,,,,,,,,,,,english,5,german,2,hindi,1,,,,,,,,,,,,,2018-06-08T15:55:34+00:00,1333,1,200,1000,,
0,DE,german,7,,,,,,,,,,,,,,,chinese,5,english,6,french,2,japanese,3,korean,1,polish,3,,,,,,,2019-07-09T15:52:03+00:00,771,1,1300,2500,,
1,EG,arabic,7,arabic(egyptian),7,arabic(modernstandard),7,,,,,,,,,,,english,5,german,1,,,,,,,,,,,,,,,2018-07-24T21:50:54+00:00,1267,1,500,700,,
0,PH,english,6,,,,,,,,,,,,,,,filipino(tagalog),7,,,,,,,,,,,,,,,,,2018-03-28T10:12:46+00:00,2289,1,600,1000,,
1,ES,catalan,7,spanish,7,,,,,,,,,,,,,english,6,french,1,italian,4,,,,,,,,,,,,,2018-03-14T12:13:01+00:00,42,1,800,1500,,
0,IT,english,6,french,6,italian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-17T10:34:52+00:00,231,1,900,1700,,
0,AU,english,7,,,,,,,,,,,,,,,japanese,3,,,,,,,,,,,,,,,,,2020-01-30T09:56:08+00:00,160,1,500,1500,,
1,RS,english,6,serbian,7,,,,,,,,,,,,,german,3,,,,,,,,,,,,,,,,,2018-03-28T09:59:47+00:00,352,1,400,800,,
1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,3,other,1,spanish,1,,,,,,,,,,,,,2018-04-13T17:43:52+00:00,730,0,500,1000,,
1,RU,hebrew,6,russian,7,,,,,,,,,,,,,english,6,greek,1,italian,2,tatar,3,,,,,,,,,,,2018-05-09T10:56:32+00:00,1075,1,800,1100,,
1,BE,french,7,,,,,,,,,,,,,,,english,5,romanian,1,thai,4,,,,,,,,,,,,,2020-04-21T11:11:13+00:00,252,1,225,650,,
1,GR,english,6,greek,7,,,,,,,,,,,,,dutch,1,french,2,,,,,,,,,,,,,,,2018-06-22T10:21:02+00:00,294,1,500,1000,,
0,PL,english,7,polish,7,,,,,,,,,,,,,french,2,spanish,5,,,,,,,,,,,,,,,2020-03-24T13:20:20+00:00,272,1,500,1400,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,5,french,3,galician,7,portuguese,7,,,,,,,,,,,2020-04-29T11:38:54+00:00,73,1,500,1000,,
1,ZA,english,7,serbian,7,,,,,,,,,,,,,bosnian,6,croatian,6,montenegrin,6,spanish,1,,,,,,,,,,,2018-09-07T15:20:23+00:00,156,1,500,1000,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2020-04-03T11:16:33+00:00,7,0,700,1700,,
1,GB,english,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-18T17:21:44+00:00,114,1,200,2000,,
1,UA,russian,7,ukrainian,7,,,,,,,,,,,,,english,4,french,1,german,2,,,,,,,,,,,,,2018-03-28T09:52:25+00:00,3045,1,450,800,,
1,CN,chinese,7,english,6,,,,,,,,,,,,,chinese(cantonese),4,japanese,3,,,,,,,,,,,,,,,2018-06-08T10:28:56+00:00,1456,1,999,900,,
1,CU,english,6,italian,6,spanish,7,,,,,,,,,,,chinese(other),1,french,2,german,1,portuguese,2,,,,,,,,,,,2019-07-23T13:13:51+00:00,236,1,655,1300,,
1,RU,azeri,7,german,6,russian,7,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2019-05-03T15:20:48+00:00,1560,0,100,700,,
0,CA,english,7,,,,,,,,,,,,,,,chinese,3,,,,,,,,,,,,,,,,,2020-05-04T07:40:38+00:00,3,1,100,1800,,
1,ES,spanish,7,,,,,,,,,,,,,,,chinese,1,english,6,french,4,,,,,,,,,,,,,2018-04-07T16:53:58+00:00,509,1,1000,2200,,
1,GB,english,7,russian,6,,,,,,,,,,,,,esperanto,5,georgian,1,german,5,romani(vlax),2,,,,,,,,,,,2018-06-11T15:10:01+00:00,306,0,500,1000,,
1,IN,english,6,hindi,7,,,,,,,,,,,,,french,1,german,5,sanskrit,4,,,,,,,,,,,,,2018-04-18T15:43:25+00:00,526,1,300,900,,
1,DE,german,7,spanish,7,,,,,,,,,,,,,dutch,2,english,5,french,2,japanese,2,other,1,,,,,,,,,2018-04-10T14:47:06+00:00,640,1,700,1500,,
1,FR,french,7,,,,,,,,,,,,,,,italian,1,spanish,4,,,,,,,,,,,,,,,2019-01-08T12:22:59+00:00,1222,0,300,1000,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,4,korean,1,other,1,,,,,,,,,,,,,2018-05-08T15:08:42+00:00,713,1,800,1200,,
1,PT,french,6,portuguese,7,,,,,,,,,,,,,english,4,german,3,italian,2,spanish,6,,,,,,,,,,,2018-05-01T18:10:30+00:00,2111,1,800,1700,,
0,IT,english,7,italian,7,,,,,,,,,,,,,french,3,other,1,spanish,5,swahili,1,,,,,,,,,,,2019-08-10T18:48:43+00:00,1029,1,1000,1800,,
1,US,english,7,spanish,6,,,,,,,,,,,,,catalan,4,german,2,,,,,,,,,,,,,,,2019-01-21T15:48:32+00:00,540,1,900,1700,,
1,GB,english,7,,,,,,,,,,,,,,,spanish,2,,,,,,,,,,,,,,,,,2018-04-20T10:51:19+00:00,1012,1,800,4000,,
0,HK,chinese,7,chinese(cantonese),7,english,6,japanese,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-01T16:55:37+00:00,1862,1,1200,2800,,
1,VE,english,6,spanish,7,,,,,,,,,,,,,french,3,,,,,,,,,,,,,,,,,2018-04-19T09:33:38+00:00,2334,1,600,1200,,
0,US,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2018-05-28T14:20:00+00:00,390,1,2300,4600,,
1,US,english,7,,,,,,,,,,,,,,,arabic,1,french,3,german,3,portuguese,3,spanish,6,,,,,,,,,2018-04-23T10:59:16+00:00,554,1,500,1050,,
0,GB,english,7,,,,,,,,,,,,,,,filipino(tagalog),2,japanese,3,,,,,,,,,,,,,,,2019-08-16T12:32:54+00:00,301,1,800,1700,,
1,KR,chinese,6,korean,7,,,,,,,,,,,,,english,6,filipino(tagalog),1,japanese,2,,,,,,,,,,,,,2019-07-30T15:07:08+00:00,1848,1,700,1600,,
1,IN,english,6,hindi,7,,,,,,,,,,,,,french,4,,,,,,,,,,,,,,,,,2019-09-07T13:07:17+00:00,1190,1,200,600,,
0,GB,english,7,,,,,,,,,,,,,,,spanish,5,,,,,,,,,,,,,,,,,2020-04-28T11:45:19+00:00,72,1,600,1400,,
1,GB,english,7,,,,,,,,,,,,,,,russian,1,,,,,,,,,,,,,,,,,2018-04-27T14:05:18+00:00,1463,1,499,1599,,
1,GB,english,7,,,,,,,,,,,,,,,turkish,1,,,,,,,,,,,,,,,,,2018-06-11T15:10:55+00:00,3252,0,100,1200,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,5,spanish,1,,,,,,,,,,,,,,,2018-05-16T12:54:56+00:00,1669,1,600,1050,,
1,TW,chinese,7,,,,,,,,,,,,,,,chinese(taiwanese),7,english,5,,,,,,,,,,,,,,,2020-01-15T14:43:15+00:00,315,1,300,1100,,
1,RU,english,6,russian,7,,,,,,,,,,,,,french,3,german,1,latin,1,portuguese,1,spanish,3,,,,,,,,,2019-01-09T13:44:24+00:00,338,1,500,1000,,
1,BR,english,6,portuguese,7,,,,,,,,,,,,,french,1,russian,1,spanish,5,,,,,,,,,,,,,2018-05-08T16:14:34+00:00,3819,1,499,999,,
1,TH,thai,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2018-05-09T12:02:27+00:00,202,1,500,1000,,
0,UA,german,6,,,,,,,,,,,,,,,english,4,korean,3,russian,7,,,,,,,,,,,,,2018-05-09T11:03:53+00:00,1353,0,0,800,,
1,RS,english,6,serbian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-15T11:22:54+00:00,127,1,300,600,,
1,GB,english,7,,,,,,,,,,,,,,,arabic(modernstandard),1,french,3,german,3,greek,6,,,,,,,,,,,2018-05-04T11:15:49+00:00,906,1,1250,2400,,
1,VN,english,6,vietnamese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-19T10:30:21+00:00,1123,1,500,1050,,
0,FR,french,7,,,,,,,,,,,,,,,english,6,russian,2,,,,,,,,,,,,,,,2018-05-08T15:23:29+00:00,5648,1,500,1200,,
1,CO,english,6,spanish,7,,,,,,,,,,,,,russian,3,,,,,,,,,,,,,,,,,2018-10-23T10:07:54+00:00,1380,1,600,1200,,
0,GB,english,7,,,,,,,,,,,,,,,portuguese,1,,,,,,,,,,,,,,,,,2018-07-05T13:02:30+00:00,2000,1,600,1550,,
1,TR,english,6,french,6,turkish,7,,,,,,,,,,,german,3,italian,1,japanese,1,other,1,portuguese,4,spanish,4,,,,,,,2019-05-03T15:20:46+00:00,199,1,800,1600,,
1,US,english,7,,,,,,,,,,,,,,,spanish,2,,,,,,,,,,,,,,,,,2019-03-15T14:43:46+00:00,265,1,600,1500,,
0,GB,english,7,,,,,,,,,,,,,,,russian,4,,,,,,,,,,,,,,,,,2020-02-21T08:33:17+00:00,73,1,600,1800,,
1,ES,english,6,spanish,7,,,,,,,,,,,,,french,3,,,,,,,,,,,,,,,,,2018-05-18T15:01:07+00:00,1025,1,500,1800,,
1,RU,english,6,russian,7,,,,,,,,,,,,,french,2,german,4,italian,2,spanish,2,,,,,,,,,,,2018-09-26T10:10:24+00:00,1749,1,800,1100,,
1,PT,portuguese,7,,,,,,,,,,,,,,,english,5,french,3,spanish,3,,,,,,,,,,,,,2018-06-08T10:40:10+00:00,636,1,400,900,,
0,US,english,7,,,,,,,,,,,,,,,japanese,4,,,,,,,,,,,,,,,,,2020-06-12T09:45:20+00:00,4,1,100,800,,
1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2018-05-24T11:58:54+00:00,1419,1,520,2199,,
1,JP,japanese,7,,,,,,,,,,,,,,,cebuano,1,english,3,,,,,,,,,,,,,,,2018-05-16T12:08:46+00:00,3192,1,399,899,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2018-05-29T16:07:15+00:00,270,1,700,1200,,
1,CN,chinese,7,,,,,,,,,,,,,,,chinese(other),7,english,4,french,4,,,,,,,,,,,,,2020-05-12T09:43:15+00:00,107,1,200,500,,
