User_ID,Is_Tutor,Country ID,1stTeaching Language,1stTeachingLevel,2ndTeachingLanguage,2ndTeachingLevel,3rdTeachingLanguage,3rdTeachingLevel,4thTeachingLanguage,4thTeachingLevel,5thTeachingLanguage,5thTeachingLevel,6thTeachingLanguage,6thTeachingLevel,7thTeachingLanguage,7thTeachingLevel,8thTeachingLangauge,8thTeachingLevel,1stAlsoSpeaks,1stAlsoLevel,2ndAlsoSpeaks,2ndAlsoLevel,3rdAlsoSpeaks,3rdAlsoLevel,4thAlsoSpeaks,4thAlsoLevel,5thAlsoSpeaks,5thAlsoLevel,6thAlsoSpeaks,6thAlsoLevel,7thAlsoSpeaks,7thAlsoLevel,8thAlsoSpeaks,8thAlsoLevel,9thAlsoSpeaks,9thAlsoLevel,Signed_Up,Total_Sessions,Has_Trial,Trial_Price,Min_Price,Exam_Score,Level
4353308,0,GB,english,7,indonesian,7,portuguese,6,,,,,,,,,,,arabic,2,dutch,3,french,2,german,3,spanish,3,sundanese,6,,,,,,,2020-05-25T10:41:21+00:00,84,0,500,1000,,
4354088,1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2017-09-18T16:12:36+00:00,1495,1,500,1600,,
4359483,1,CZ,czech,7,english,6,,,,,,,,,,,,,french,3,,,,,,,,,,,,,,,,,2017-08-11T07:02:38+00:00,2807,1,550,1400,,
4362880,1,ES,spanish,7,,,,,,,,,,,,,,,chinese,2,english,6,,,,,,,,,,,,,,,2019-05-14T13:23:33+00:00,222,1,700,1100,,
4365991,1,GB,english,7,,,,,,,,,,,,,,,german,5,japanese,1,,,,,,,,,,,,,,,2017-10-17T07:36:26+00:00,841,1,900,1300,,
4367027,1,US,english,7,,,,,,,,,,,,,,,danish,2,,,,,,,,,,,,,,,,,2019-03-04T10:36:16+00:00,1460,1,500,1500,,
4372914,1,JM,english,7,jamaicancreole,7,,,,,,,,,,,,,japanese,3,,,,,,,,,,,,,,,,,2020-05-18T03:28:19+00:00,120,1,400,600,,
4373113,0,US,english,7,,,,,,,,,,,,,,,korean,4,,,,,,,,,,,,,,,,,2017-08-07T03:42:28+00:00,1180,1,600,1800,,
4373698,1,KR,korean,7,,,,,,,,,,,,,,,chinese,3,english,4,other,1,,,,,,,,,,,,,2018-08-01T06:33:05+00:00,433,1,800,1000,,
4375518,1,GB,english,7,italian,7,,,,,,,,,,,,,french,5,german,4,spanish,5,,,,,,,,,,,,,2017-08-11T03:34:36+00:00,1162,1,700,1300,,
4383585,1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,french,2,greek(ancient),2,korean,2,other,1,,,,,,,,,,,2019-04-18T13:27:34+00:00,1050,1,500,950,,
4386448,1,US,english,7,,,,,,,,,,,,,,,dutch,3,french,2,,,,,,,,,,,,,,,2017-08-10T02:32:08+00:00,2519,1,1000,1950,,
4386499,1,CA,english,7,,,,,,,,,,,,,,,arabic,3,french,3,urdu,3,,,,,,,,,,,,,2017-12-16T12:05:08+00:00,68,1,1200,1800,,
4393336,1,PH,english,6,filipino(tagalog),7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-16T14:22:47+00:00,1432,1,550,1000,,
4393849,1,AU,english,7,,,,,,,,,,,,,,,japanese,2,,,,,,,,,,,,,,,,,2018-11-09T18:00:19+00:00,256,1,750,1500,,
4402202,1,GB,english,7,,,,,,,,,,,,,,,japanese,1,,,,,,,,,,,,,,,,,2020-02-24T08:51:42+00:00,58,1,450,1200,,
4402543,0,CN,chinese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-11-01T09:44:04+00:00,208,1,500,1210,,
4417084,0,GB,english,7,,,,,,,,,,,,,,,french,2,italian,2,spanish,2,,,,,,,,,,,,,2020-04-21T11:24:34+00:00,253,1,200,1200,,
4418010,1,CN,chinese,7,,,,,,,,,,,,,,,english,4,german,2,japanese,2,,,,,,,,,,,,,2019-10-14T13:14:13+00:00,290,1,550,1450,,
4422869,1,JP,japanese,7,,,,,,,,,,,,,,,spanish,4,,,,,,,,,,,,,,,,,2019-03-05T15:01:18+00:00,539,1,300,600,,
4423614,1,RU,russian,7,,,,,,,,,,,,,,,english,5,french,3,,,,,,,,,,,,,,,2017-08-30T08:50:58+00:00,89,1,300,800,,
4428036,1,UA,english,6,russian,7,,,,,,,,,,,,,german,4,italian,4,ukrainian,6,,,,,,,,,,,,,2018-08-17T21:34:12+00:00,3275,1,900,1700,,
4431261,1,ZA,afrikaans,7,english,7,,,,,,,,,,,,,dutch,1,german,2,italian,1,,,,,,,,,,,,,2017-08-30T09:40:11+00:00,420,1,800,1800,,
4436045,1,EG,arabic(egyptian),7,,,,,,,,,,,,,,,english,5,french,1,,,,,,,,,,,,,,,2019-10-07T11:25:39+00:00,264,1,300,1000,,
4441854,1,DE,english,6,german,7,,,,,,,,,,,,,dutch,4,french,2,,,,,,,,,,,,,,,2019-07-09T15:54:49+00:00,1807,1,700,1500,,
4444861,0,IT,italian,7,,,,,,,,,,,,,,,english,4,spanish,5,,,,,,,,,,,,,,,2020-03-24T03:49:13+00:00,256,1,200,1100,,
4445219,1,IT,english,6,italian,7,,,,,,,,,,,,,french,4,spanish,3,,,,,,,,,,,,,,,2017-10-08T07:33:21+00:00,469,1,400,1000,,
4446795,1,NO,norwegian,7,,,,,,,,,,,,,,,chinese,3,english,6,japanese,2,,,,,,,,,,,,,2017-09-06T09:09:26+00:00,912,0,300,1400,,
4471143,1,GB,english,7,,,,,,,,,,,,,,,japanese,2,spanish,5,,,,,,,,,,,,,,,2017-10-23T06:54:04+00:00,2010,1,999,3175,,
4472256,1,FR,french,7,,,,,,,,,,,,,,,english,6,japanese,4,other,1,,,,,,,,,,,,,2019-11-11T10:15:42+00:00,216,1,500,1300,,
4481231,1,GB,english,7,,,,,,,,,,,,,,,french,2,korean,3,spanish,1,,,,,,,,,,,,,2018-05-18T17:21:24+00:00,702,1,1000,2000,,
4482091,1,US,english,7,,,,,,,,,,,,,,,french,2,spanish,2,,,,,,,,,,,,,,,2020-04-09T07:30:05+00:00,123,1,300,900,,
4482307,1,ES,spanish,7,,,,,,,,,,,,,,,english,5,german,4,,,,,,,,,,,,,,,2019-03-12T14:40:50+00:00,195,1,1085,1600,,
4484800,1,ES,english,6,spanish,7,,,,,,,,,,,,,arabic,3,chinese,4,german,4,italian,2,,,,,,,,,,,2020-04-20T06:09:19+00:00,147,1,500,1050,,
4487080,1,FR,french,7,,,,,,,,,,,,,,,chinese,3,english,5,italian,3,spanish,1,,,,,,,,,,,2020-03-06T03:21:20+00:00,312,0,100,900,,
4487141,1,AF,pashtu,7,,,,,,,,,,,,,,,dari,6,english,6,,,,,,,,,,,,,,,2017-10-15T14:18:57+00:00,959,1,500,900,,
4504883,0,GB,english,7,,,,,,,,,,,,,,,chinese,1,french,2,zulu,3,,,,,,,,,,,,,2020-04-02T11:15:16+00:00,191,1,600,1800,,
4509059,1,GB,english,7,,,,,,,,,,,,,,,arabic(modernstandard),1,french,4,italian,1,latin,1,russian,3,,,,,,,,,2017-09-26T07:14:43+00:00,328,0,800,1400,,
4514003,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,german,1,,,,,,,,,,,,,,,2017-10-13T08:52:11+00:00,3008,1,1000,1800,54,B1
4515553,1,GB,english,7,,,,,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2018-09-24T09:46:44+00:00,2708,1,1090,1690,,
4516994,1,US,english,7,,,,,,,,,,,,,,,arabic(modernstandard),2,chinese,3,japanese,3,korean,5,,,,,,,,,,,2017-10-23T02:10:58+00:00,433,1,700,1600,,
4522762,1,PH,english,6,filipino(tagalog),7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-25T08:19:10+00:00,4120,1,300,800,,
4523717,1,IT,italian,7,,,,,,,,,,,,,,,english,5,french,3,german,3,spanish,3,,,,,,,,,,,2017-10-09T10:26:28+00:00,3385,1,400,1299,,
4524566,1,CA,chinese,7,english,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2017-09-29T10:01:40+00:00,930,1,600,1500,,
4537588,1,FR,french,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2017-10-01T08:49:30+00:00,1959,1,1095,1695,,
4540051,1,RU,russian,7,,,,,,,,,,,,,,,czech,4,english,6,french,3,italian,1,spanish,2,,,,,,,,,2017-10-04T07:46:56+00:00,273,1,500,1500,,
4551297,0,RS,english,6,serbian,7,,,,,,,,,,,,,portuguese,3,spanish,4,,,,,,,,,,,,,,,2017-10-31T07:14:56+00:00,109,1,400,800,,
4554073,0,JM,english,7,,,,,,,,,,,,,,,japanese,3,,,,,,,,,,,,,,,,,2020-04-21T11:30:24+00:00,55,1,300,1000,,
4565496,1,IT,english,6,italian,7,spanish,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-21T03:52:28+00:00,953,1,2500,2400,,
4571569,0,ES,spanish,7,,,,,,,,,,,,,,,english,1,galician,7,,,,,,,,,,,,,,,2018-01-31T14:26:11+00:00,4244,1,599,1800,,
4573020,1,RS,english,6,hungarian,7,serbian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18T19:36:27+00:00,886,1,600,1200,,
4574192,1,FR,french,7,,,,,,,,,,,,,,,english,6,german,2,italian,5,,,,,,,,,,,,,2018-09-26T10:25:36+00:00,339,0,100,1300,,
4577757,1,GB,english,7,,,,,,,,,,,,,,,french,1,german,3,italian,5,spanish,2,,,,,,,,,,,2018-04-27T13:26:24+00:00,828,1,1000,2200,,
4579002,1,EG,arabic,7,arabic(egyptian),7,arabic(modernstandard),7,english,6,,,,,,,,,chinese(other),1,french,2,other,7,spanish,1,turkish,1,,,,,,,,,2017-11-23T08:55:02+00:00,3116,1,450,650,,
4579169,0,FR,french,7,,,,,,,,,,,,,,,english,4,german,1,italian,3,,,,,,,,,,,,,2017-10-31T02:31:02+00:00,615,1,1500,2300,,
4581932,1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,german,1,spanish,2,,,,,,,,,,,,,,,2018-03-14T12:53:17+00:00,284,1,300,800,,
4587517,1,CN,chinese,7,german,6,english,6,,,,,,,,,,,japanese,5,spanish,5,french,1,russian,1,korean,1,,,,,,,,,2020-05-29T10:20:42+00:00,38,1,500,1000,,
4597065,1,DE,german,7,,,,,,,,,,,,,,,chinese,2,english,6,spanish,6,,,,,,,,,,,,,2019-01-22T13:21:55+00:00,621,1,1200,2700,,
4620274,1,TN,arabic(maghrebi),7,arabic(modernstandard),7,english,6,,,,,,,,,,,french,3,german,1,,,,,,,,,,,,,,,2019-04-24T09:00:55+00:00,272,1,400,700,,
4620641,1,CN,chinese,7,chinese(cantonese),7,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2018-01-31T17:20:28+00:00,31,1,1000,1800,,
4621104,1,FR,french,7,,,,,,,,,,,,,,,arabic(maghrebi),1,english,4,spanish,2,turkish,2,,,,,,,,,,,2017-11-08T08:19:38+00:00,1448,1,800,1190,,
4626374,1,PH,english,7,filipino(tagalog),7,,,,,,,,,,,,,spanish,1,,,,,,,,,,,,,,,,,2018-05-01T19:06:38+00:00,1417,1,350,700,,
4630187,0,GB,english,7,,,,,,,,,,,,,,,german,2,greek,6,,,,,,,,,,,,,,,2017-11-13T07:50:25+00:00,1550,1,1300,2300,,
4630814,1,JP,japanese,7,,,,,,,,,,,,,,,english,4,french,4,german,3,italian,4,,,,,,,,,,,2018-03-13T11:08:35+00:00,474,1,1000,2600,,
4639768,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,spanish,3,,,,,,,,,,,,,,,2018-10-01T09:20:42+00:00,2189,1,1800,2700,,
4641355,1,US,english,7,,,,,,,,,,,,,,,cebuano,4,chinese,1,,,,,,,,,,,,,,,2018-04-09T10:35:57+00:00,2501,1,1200,2400,,
4654046,1,JP,japanese,7,,,,,,,,,,,,,,,portuguese,1,english,4,,,,,,,,,,,,,,,2020-01-20T07:38:49+00:00,441,0,300,1000,,
4657927,1,CN,chinese,7,japanese,7,korean,7,,,,,,,,,,,english,3,french,1,,,,,,,,,,,,,,,2018-01-22T19:31:27+00:00,340,1,868,1500,,
4661606,1,RU,russian,7,spanish,6,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2018-01-18T17:40:15+00:00,983,1,500,1100,,
4665915,1,EG,arabic,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2018-08-10T18:12:31+00:00,274,1,350,600,,
4671628,0,PE,english,6,spanish,7,,,,,,,,,,,,,german,4,,,,,,,,,,,,,,,,,2017-12-18T19:48:06+00:00,1419,1,900,1200,,
4677657,0,US,latin,6,,,,,,,,,,,,,,,english,7,greek(ancient),3,hebrew,3,icelandic,2,italian,3,spanish,5,,,,,,,2019-07-18T11:53:50+00:00,366,0,0,2000,,
4681010,1,IT,italian,7,,,,,,,,,,,,,,,english,5,german,1,spanish,5,,,,,,,,,,,,,2020-04-13T03:53:33+00:00,152,1,400,900,,
4681816,1,DE,afrikaans,6,dutch,6,english,7,german,7,,,,,,,,,chinese,1,chinese(cantonese),1,finnish,1,portuguese,4,spanish,2,,,,,,,,,2020-05-27T11:09:41+00:00,53,1,600,1000,,
4686983,1,UA,english,6,russian,7,,,,,,,,,,,,,german,3,greek,3,portuguese,1,ukrainian,7,,,,,,,,,,,2020-04-14T10:13:56+00:00,69,1,350,800,,
4689631,1,FR,french,7,,,,,,,,,,,,,,,english,5,italian,1,portuguese,5,,,,,,,,,,,,,2020-04-07T03:49:39+00:00,373,1,500,1300,,
4693528,1,FR,english,6,french,6,russian,7,,,,,,,,,,,german,1,italian,1,,,,,,,,,,,,,,,2018-02-07T14:11:40+00:00,142,1,1000,2000,,
4697761,1,TZ,english,6,swahili,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-14T12:44:25+00:00,135,1,500,700,,
4699398,1,RS,english,6,,,,,,,,,,,,,,,bosnian,4,croatian,4,other,1,serbian,7,,,,,,,,,,,2018-01-13T16:43:36+00:00,264,1,400,800,,
4716863,0,US,english,7,,,,,,,,,,,,,,,russian,5,spanish,2,,,,,,,,,,,,,,,2018-03-26T11:25:55+00:00,2008,1,1000,2000,,
4720883,0,GB,english,7,,,,,,,,,,,,,,,chinese,3,french,5,german,3,signlanguage(british),3,spanish,5,,,,,,,,,2020-03-18T03:04:36+00:00,377,1,800,1800,,
4721000,1,CN,chinese,7,,,,,,,,,,,,,,,english,6,french,2,german,5,hindi,3,italian,3,,,,,,,,,2018-07-03T10:35:13+00:00,1344,1,900,950,,
4721687,0,CO,spanish,7,,,,,,,,,,,,,,,english,6,french,4,japanese,1,korean,2,,,,,,,,,,,2019-09-11T09:22:32+00:00,43,0,0,1450,,
4728468,1,AU,english,7,,,,,,,,,,,,,,,japanese,4,,,,,,,,,,,,,,,,,2020-03-31T05:11:40+00:00,145,1,600,1150,,
4732907,1,JP,japanese,7,,,,,,,,,,,,,,,english,6,german,1,spanish,1,,,,,,,,,,,,,2020-04-27T07:22:19+00:00,20,1,500,1700,,
4734042,1,AU,english,7,,,,,,,,,,,,,,,japanese,4,,,,,,,,,,,,,,,,,2019-11-04T07:44:01+00:00,349,1,500,1200,,
4734830,1,UA,japanese,6,russian,7,,,,,,,,,,,,,chinese,1,english,5,korean,3,ukrainian,7,,,,,,,,,,,2018-05-01T18:31:49+00:00,935,1,400,800,,
4737127,1,IT,english,6,italian,7,spanish,6,,,,,,,,,,,arabic(modernstandard),1,bengali,1,french,5,german,4,portuguese,5,turkish,1,,,,,,,2018-03-27T11:06:12+00:00,1666,1,800,1000,,
4738522,1,EC,spanish,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-01-22T13:37:03+00:00,843,1,800,1100,,
4738554,1,GB,english,7,,,,,,,,,,,,,,,french,5,italian,1,japanese,2,portuguese,3,russian,3,turkish,1,,,,,,,2020-03-25T12:58:10+00:00,250,1,600,1400,,
4739492,1,GB,english,7,,,,,,,,,,,,,,,french,4,,,,,,,,,,,,,,,,,2017-12-23T10:29:07+00:00,1364,1,200,1495,,
4742369,1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,6,other,1,,,,,,,,,,,,,,,2018-01-16T17:16:18+00:00,2553,1,900,1100,,
4744077,1,ES,english,6,spanish,7,,,,,,,,,,,,,catalan,1,french,1,galician,6,italian,2,polish,1,portuguese,2,,,,,,,2018-01-17T16:29:31+00:00,533,1,700,800,,
4750225,1,JP,japanese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2018-08-10T17:18:26+00:00,905,1,500,1300,,
4757086,1,UA,english,6,,,,,,,,,,,,,,,french,1,german,4,russian,7,ukrainian,7,,,,,,,,,,,2017-12-18T19:18:25+00:00,1810,1,700,1900,,
4757616,1,ZA,afrikaans,7,english,7,,,,,,,,,,,,,spanish,1,xhosa,1,,,,,,,,,,,,,,,2018-01-19T17:32:54+00:00,292,1,500,1100,,
4758631,1,US,english,7,,,,,,,,,,,,,,,chinese,0,,,,,,,,,,,,,,,,,2020-05-11T11:08:32+00:00,24,1,500,1500,,
4762452,1,GB,english,7,,,,,,,,,,,,,,,chinese,2,german,1,japanese,3,,,,,,,,,,,,,2020-05-14T10:57:56+00:00,106,1,350,950,,
4768374,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,french,1,,,,,,,,,,,,,,,2018-01-08T11:31:40+00:00,245,1,500,1100,,
4773025,1,AU,english,7,german,6,,,,,,,,,,,,,arabic(egyptian),2,french,5,persian(farsi),4,portuguese,5,,,,,,,,,,,2018-05-07T15:27:45+00:00,225,1,600,1200,,
4789668,1,VN,english,6,vietnamese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-09T11:31:16+00:00,896,1,400,900,,
4793146,1,US,english,7,,,,,,,,,,,,,,,german,4,,,,,,,,,,,,,,,,,2019-10-10T09:41:26+00:00,98,1,700,1200,,
4799329,1,IN,english,6,hindi,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-19T17:46:40+00:00,4682,1,250,695,,
4799650,1,PL,polish,7,,,,,,,,,,,,,,,english,5,georgian,1,russian,6,,,,,,,,,,,,,2018-05-09T11:59:16+00:00,1044,1,600,1300,,
4800000,1,LV,english,6,russian,7,,,,,,,,,,,,,french,3,greek,3,latvian,5,,,,,,,,,,,,,2018-11-07T12:08:15+00:00,145,1,500,1100,,
4808888,1,AR,spanish,7,,,,,,,,,,,,,,,english,5,french,5,,,,,,,,,,,,,,,2018-03-31T14:08:06+00:00,944,1,500,1900,,
4812144,1,FR,french,7,,,,,,,,,,,,,,,english,2,spanish,4,,,,,,,,,,,,,,,2018-01-31T16:21:55+00:00,1377,1,800,2200,,
4813012,0,US,english,7,,,,,,,,,,,,,,,amharic,3,chinese,5,french,2,swahili,1,,,,,,,,,,,2018-01-13T12:53:42+00:00,413,1,450,1599,,
4815496,1,US,english,7,spanish,7,,,,,,,,,,,,,french,4,german,6,hungarian,4,italian,4,thai,6,,,,,,,,,2018-01-16T17:18:53+00:00,775,1,500,1600,,
4817164,1,PH,cebuano,7,english,6,filipino(tagalog),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-13T14:20:44+00:00,142,1,550,700,,
4817436,0,CN,chinese,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2020-04-27T03:07:36+00:00,55,1,700,1800,,
4817610,1,IL,hebrew,7,spanish,6,,,,,,,,,,,,,arabic,1,english,5,french,1,,,,,,,,,,,,,2018-12-13T12:41:27+00:00,222,1,1500,3000,,
4822277,1,IT,italian,7,,,,,,,,,,,,,,,english,3,german,1,spanish,1,,,,,,,,,,,,,2018-05-08T16:19:12+00:00,440,1,700,1390,,
4824134,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-10-17T12:14:17+00:00,736,1,900,800,,
4825151,1,RU,english,6,,,,,,,,,,,,,,,german,5,russian,7,,,,,,,,,,,,,,,2019-11-27T09:43:56+00:00,112,1,100,400,,
4833164,1,PL,polish,7,russian,6,,,,,,,,,,,,,english,5,german,2,spanish,2,tamil,2,,,,,,,,,,,2018-06-13T08:56:19+00:00,263,1,100,1200,,
4834576,1,PL,chinese,6,english,6,polish,7,,,,,,,,,,,arabic,3,german,6,hindi,1,japanese,2,russian,6,spanish,5,,,,,,,2019-11-18T07:50:46+00:00,173,0,200,800,,
4835446,1,TH,english,6,thai,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-07T13:30:40+00:00,797,1,700,1400,,
4836604,1,FR,french,7,,,,,,,,,,,,,,,english,5,romanian,3,spanish,5,,,,,,,,,,,,,2018-05-01T17:11:18+00:00,782,1,500,1500,,
4840914,1,ES,spanish,7,,,,,,,,,,,,,,,chinese,1,english,5,french,3,persian(farsi),1,portuguese,2,,,,,,,,,2020-04-13T14:25:31+00:00,185,1,200,875,,
4844348,1,GR,greek,7,,,,,,,,,,,,,,,english,6,french,1,spanish,3,,,,,,,,,,,,,2018-01-25T11:58:25+00:00,497,1,400,900,,
4845517,0,IT,italian,7,,,,,,,,,,,,,,,english,5,french,1,romanian,2,spanish,5,,,,,,,,,,,2019-07-10T13:12:55+00:00,9,1,600,1300,,
4846996,1,US,english,7,,,,,,,,,,,,,,,french,4,,,,,,,,,,,,,,,,,2020-05-06T03:15:19+00:00,286,1,300,1600,,
4847184,1,GB,english,7,,,,,,,,,,,,,,,turkish,3,,,,,,,,,,,,,,,,,2018-02-22T12:24:56+00:00,1109,1,800,1850,,
4848568,1,FR,french,7,spanish,6,,,,,,,,,,,,,english,5,italian,1,portuguese,3,,,,,,,,,,,,,2018-02-15T19:04:36+00:00,1129,1,400,1400,,
4850863,1,RU,russian,7,english,6,,,,,,,,,,,,,polish,1,georgian,7,,,,,,,,,,,,,,,2018-05-01T19:10:06+00:00,2153,1,777,1200,,
4851634,1,GB,english,7,,,,,,,,,,,,,,,french,3,spanish,2,,,,,,,,,,,,,,,2020-03-27T07:24:08+00:00,291,1,500,1150,,
4851658,1,MA,arabic,7,arabic(maghrebi),7,arabic(modernstandard),6,tamazight,7,,,,,,,,,arabic(egyptian),2,arabic(levantine),2,english,3,french,4,,,,,,,,,,,2018-02-09T14:20:40+00:00,825,1,800,1200,,
4854443,0,RU,english,6,,,,,,,,,,,,,,,russian,7,,,,,,,,,,,,,,,,,2019-08-27T12:40:19+00:00,52,1,300,1000,,
4854991,0,ES,spanish,7,,,,,,,,,,,,,,,catalan,4,english,4,french,2,russian,1,,,,,,,,,,,2020-05-06T11:21:53+00:00,75,1,100,900,,
4859836,1,EG,arabic,7,english,6,,,,,,,,,,,,,chinese(shanghainese),1,korean,1,malay,1,russian,3,,,,,,,,,,,2018-06-22T09:32:22+00:00,609,1,350,490,,
4867607,1,ES,english,6,japanese,7,spanish,7,,,,,,,,,,,arabic,1,french,3,,,,,,,,,,,,,,,2020-04-21T14:28:17+00:00,157,1,600,1500,,
4870674,1,IT,italian,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2020-04-23T11:19:28+00:00,76,1,300,700,,
4870794,1,RO,romanian,7,,,,,,,,,,,,,,,english,6,french,4,,,,,,,,,,,,,,,2020-06-15T08:18:08+00:00,0,1,300,900,,
4881109,1,DE,english,6,german,7,,,,,,,,,,,,,french,2,italian,3,spanish,2,,,,,,,,,,,,,2018-02-05T11:51:39+00:00,994,1,1900,2500,,
4882157,1,CA,english,7,french,7,,,,,,,,,,,,,japanese,3,vietnamese,2,,,,,,,,,,,,,,,2018-10-16T09:48:06+00:00,867,1,775,1495,,
4887595,1,DE,english,6,german,7,,,,,,,,,,,,,bosnian,5,chinese,2,french,3,italian,4,japanese,1,vietnamese,1,,,,,,,2018-08-22T09:50:41+00:00,3307,1,700,1500,,
4897117,1,RS,english,6,,,,,,,,,,,,,,,serbian,7,,,,,,,,,,,,,,,,,2018-06-08T16:22:38+00:00,484,1,600,900,,
4904379,1,ZA,english,7,,,,,,,,,,,,,,,other,6,,,,,,,,,,,,,,,,,2018-12-14T11:44:27+00:00,1387,1,500,800,,
4917848,0,FR,english,6,french,7,spanish,6,,,,,,,,,,,chinese,4,german,5,hebrew,3,italian,5,japanese,3,portuguese,4,,,,,,,2019-11-13T08:11:55+00:00,708,1,1500,3000,,
4917874,1,GB,english,7,,,,,,,,,,,,,,,french,1,portuguese,1,,,,,,,,,,,,,,,2018-02-16T10:55:05+00:00,1274,1,1200,2200,,
4926454,0,GB,english,7,,,,,,,,,,,,,,,portuguese,1,russian,1,spanish,5,,,,,,,,,,,,,2018-04-09T11:19:57+00:00,424,1,500,1550,,
4926800,1,RS,english,6,serbian,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-24T12:19:12+00:00,1016,1,400,900,,
4929095,1,DE,german,7,,,,,,,,,,,,,,,arabic(egyptian),1,,,,,,,,,,,,,,,,,2019-06-18T07:55:32+00:00,2360,1,500,1200,,
4933973,1,CZ,english,6,,,,,,,,,,,,,,,czech,7,french,4,german,1,icelandic,1,italian,2,slovak,4,swedish,2,,,,,2018-05-19T09:49:23+00:00,402,1,600,1800,,
4935314,1,JP,japanese,7,,,,,,,,,,,,,,,chinese,1,czech,1,english,4,french,1,greek(ancient),1,latin,1,russian,1,swissgerman,1,,,2018-08-10T17:21:06+00:00,1018,1,650,1500,,
4939774,1,JP,english,6,japanese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-29T15:26:03+00:00,1622,1,1200,2250,,
4941791,0,JP,japanese,7,,,,,,,,,,,,,,,chinese,1,english,6,spanish,1,,,,,,,,,,,,,2019-07-25T13:26:13+00:00,707,1,1000,2600,,
4946588,1,ES,catalan,7,spanish,7,,,,,,,,,,,,,chinese,3,english,5,korean,5,portuguese,4,,,,,,,,,,,2018-03-03T17:00:02+00:00,258,1,1000,1790,,
4949402,1,CN,chinese,7,,,,,,,,,,,,,,,english,3,japanese,1,,,,,,,,,,,,,,,2020-01-22T09:23:45+00:00,162,1,150,600,,
4956346,1,RS,english,6,serbian,7,,,,,,,,,,,,,hungarian,1,italian,1,spanish,2,,,,,,,,,,,,,2018-03-07T13:15:17+00:00,1886,1,500,1150,,
4957269,1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,4,italian,3,spanish,1,zulu,1,,,,,,,,,,,2018-11-26T10:33:04+00:00,587,1,1000,1600,,
4957998,1,KR,korean,7,,,,,,,,,,,,,,,chinese,1,english,4,japanese,1,,,,,,,,,,,,,2020-04-21T14:36:35+00:00,429,1,600,1260,,
4959440,1,IT,greek(ancient),6,italian,7,latin,6,,,,,,,,,,,english,5,german,2,russian,2,,,,,,,,,,,,,2019-01-09T13:48:27+00:00,1245,1,290,2490,,
4961771,1,US,english,7,,,,,,,,,,,,,,,french,5,spanish,3,,,,,,,,,,,,,,,2019-04-29T14:27:28+00:00,803,1,500,900,,
4963888,1,DE,german,7,,,,,,,,,,,,,,,english,3,japanese,4,,,,,,,,,,,,,,,2018-03-06T12:37:26+00:00,1871,1,900,1950,,
4969080,1,VE,english,6,spanish,7,,,,,,,,,,,,,french,3,italian,3,,,,,,,,,,,,,,,2018-04-07T16:54:40+00:00,1281,1,600,1200,,
4972245,1,GB,english,7,,,,,,,,,,,,,,,french,3,german,2,italian,5,other,1,russian,3,spanish,1,,,,,,,2018-12-14T11:17:31+00:00,472,1,1000,1800,,
4972701,1,RU,russian,7,,,,,,,,,,,,,,,english,5,german,5,hebrew,1,spanish,4,,,,,,,,,,,2018-03-31T14:10:38+00:00,3094,1,500,800,,
4976753,0,TW,chinese,7,,,,,,,,,,,,,,,english,6,german,1,korean,3,,,,,,,,,,,,,2018-03-13T11:43:53+00:00,1883,1,600,1700,,
